material,orderlimit,Var_qty,bo_qty,diff
BH02,48,73.09817977345621,235.47333333333333,162.3751535598771
BH02,54,66.99768845729682,235.47333333333333,168.4756448760365
BH03,6,541.2298147947173,421.82666666666665,119.40314812805065
BH03,12,97.30798433417976,421.82666666666665,324.5186823324869
BH03,18,37.336973783301346,421.82666666666665,384.4896928833653
BH03,24,16.77528010406445,421.82666666666665,405.0513865626022
BH03,30,11.876400520322257,421.82666666666665,409.9502661463444
BH03,36,7.502205482101203,421.82666666666665,414.32446118456545
BH03,42,3.564338226937153,421.82666666666665,418.2623284397295
BH03,48,0.0,421.82666666666665,421.82666666666665
BH03,54,0.0,421.82666666666665,421.82666666666665
BH05,6,2181.9167372291417,611.1416666666667,1570.775070562475
BH05,12,745.013377703907,611.1416666666667,133.8717110372404
BH05,18,556.627202423942,611.1416666666667,54.51446424272467
BH05,24,430.13137487550176,611.1416666666667,181.0102917911649
BH05,30,364.05182327727755,611.1416666666667,247.0898433893891
BH05,36,304.26848622530696,611.1416666666667,306.8731804413597
BH05,42,262.4740219120775,611.1416666666667,348.66764475458916
BH05,48,226.88417636973418,611.1416666666667,384.2574902969325
BH05,54,196.81811568890248,611.1416666666667,414.32355097776417
BK111,2,5314.114562600062,354.6521904761905,4959.462372123871
BK111,4,2078.5552484653726,354.6521904761905,1723.9030579891821
BK111,6,1321.7286729627779,354.6521904761905,967.0764824865873
BK111,8,1084.9019687373993,354.6521904761905,730.2497782612088
BK111,10,933.8773724989194,354.6521904761905,579.2251820227289
BK111,12,809.9664932992802,354.6521904761905,455.31430282308963
BK111,14,748.4118938273509,354.6521904761905,393.7597033511604
BK111,16,691.6647134860478,354.6521904761905,337.0125230098573
BK111,18,640.2329285812311,354.6521904761905,285.5807381050406
BK139,4,53355.307194265035,147737.3246023689,94382.01740810386
BK139,8,26975.017234042745,147737.3246023689,120762.30736832615
BK139,12,15544.513454220523,147737.3246023689,132192.81114814838
BK139,16,11518.81913691191,147737.3246023689,136218.50546545698
BK139,20,8547.454574016503,147737.3246023689,139189.8700283524
BK139,24,6126.050606104497,147737.3246023689,141611.2739962644
BK139,28,5171.953250128723,147737.3246023689,142565.37135224018
BK139,32,4318.541811511044,147737.3246023689,143418.78279085786
BK139,36,3547.476964219528,147737.3246023689,144189.84763814937
BKP139,4,17006.8101399417,20341.712633333336,3334.902493391637
BKP139,8,6199.070639272702,20341.712633333336,14142.641994060636
BKP139,12,2986.064146378086,20341.712633333336,17355.64848695525
BKP139,16,2293.222818984008,20341.712633333336,18048.489814349326
BKP139,20,1741.7753689980464,20341.712633333336,18599.93726433529
BKP139,24,1282.686077715392,20341.712633333336,19059.026555617944
BKP139,28,1067.518091238664,20341.712633333336,19274.194542094672
BKP139,32,868.7853820039192,20341.712633333336,19472.927251329416
BKP139,36,688.7389664731755,20341.712633333336,19652.97366686016
BPL01,6,793.2572403818998,283.84999999999997,509.40724038189984
BPL01,12,485.70551743373716,283.84999999999997,201.8555174337372
BPL01,18,401.27255875864194,283.84999999999997,117.42255875864197
BPL01,24,349.01537513084793,283.84999999999997,65.16537513084796
BPL01,30,318.8057208647683,283.84999999999997,34.95572086476835
BPL01,36,294.36896446858,283.84999999999997,10.518964468580009
BPL01,42,274.86575404013394,283.84999999999997,8.98424595986603
BPL01,48,256.48313069636856,283.84999999999997,27.366869303631404
BPL01,54,239.0802306698904,283.84999999999997,44.76976933010957
FIP150U,1,661.9619384971052,84.39999999999999,577.5619384971052
FIP150U,2,239.03627231131003,84.39999999999999,154.63627231131005
FIP150U,3,104.39815235153637,84.39999999999999,19.998152351536376
FIP150U,4,68.18577389750874,84.39999999999999,16.214226102491253
FIP150U,5,46.51871932309439,84.39999999999999,37.881280676905604
FIP150U,6,28.0,84.39999999999999,56.39999999999999
FIP150U,7,25.937255054828583,84.39999999999999,58.46274494517141
FIP150U,8,23.9990197857328,84.39999999999999,60.40098021426719
FIP150U,9,22.169642663002264,84.39999999999999,62.23035733699773
FIS100,1,1047.370786229881,76.77333333333333,970.5974528965478
FIS100,2,408.3895655221323,76.77333333333333,331.61623218879896
FIS100,3,168.19743251999338,76.77333333333333,91.42409918666006
FIS100,4,112.74584455674835,76.77333333333333,35.972511223415026
FIS100,5,75.90980894794954,76.77333333333333,0.8635243853837835
FIS100,6,45.02088212296968,76.77333333333333,31.752451210363645
FIS100,7,38.80475516869801,76.77333333333333,37.96857816463532
FIS100,8,33.56047650486954,76.77333333333333,43.212856828463785
FIS100,9,28.642772280136832,76.77333333333333,48.130561053196494
GC07,2,1192.755206838641,293.94166666666666,898.8135401719744
GC07,4,215.04608216081624,293.94166666666666,78.89558450585042
GC07,6,60.84590177230813,293.94166666666666,233.09576489435852
GC07,8,20.44649914906949,293.94166666666666,273.49516751759717
GC07,10,7.249125237142508,293.94166666666666,286.69254142952417
GC07,12,0.0,293.94166666666666,293.94166666666666
GC07,14,0.0,293.94166666666666,293.94166666666666
GC07,16,0.0,293.94166666666666,293.94166666666666
GC07,18,0.0,293.94166666666666,293.94166666666666
GC08,2,1181.5264193858377,430.3066666666668,751.2197527191709
GC08,4,208.18026728989764,430.3066666666668,222.12639937676914
GC08,6,59.32098924859388,430.3066666666668,370.9856774180729
GC08,8,19.07994911745049,430.3066666666668,411.2267175492163
GC08,10,6.040937697618752,430.3066666666668,424.26572896904804
GC08,12,0.0,430.3066666666668,430.3066666666668
GC08,14,0.0,430.3066666666668,430.3066666666668
GC08,16,0.0,430.3066666666668,430.3066666666668
GC08,18,0.0,430.3066666666668,430.3066666666668
GC09,2,1240.7140070120818,324.245,916.4690070120818
GC09,4,233.04608216081624,324.245,91.19891783918376
GC09,6,74.95899688097631,324.245,249.2860031190237
GC09,8,31.26297907969319,324.245,292.9820209203068
GC09,10,16.23882528050269,324.245,308.0061747194973
GC09,12,8.387640052032225,324.245,315.8573599479678
GC09,14,6.722835115532849,324.245,317.52216488446714
GC09,16,5.182539855109098,324.245,319.0624601448909
GC09,18,3.7511027410506017,324.245,320.4938972589494
GC10,2,1477.0395851953347,770.0066666666667,707.032918528668
GC10,4,281.4163563419685,770.0066666666667,488.5903103246982
GC10,6,84.15428722839323,770.0066666666667,685.8523794382734
GC10,8,33.85424900724774,770.0066666666667,736.1524176594189
GC10,10,17.447012820026448,770.0066666666667,752.5596538466402
GC10,12,8.387640052032225,770.0066666666667,761.6190266146344
GC10,14,6.722835115532849,770.0066666666667,763.2838315511339
GC10,16,5.182539855109098,770.0066666666667,764.8241268115576
GC10,18,3.7511027410506017,770.0066666666667,766.2555639256161
GC20,2,1075.0546813810931,1356.6733333333334,281.61865195224027
GC20,4,218.49895270262255,1356.6733333333334,1138.1743806307109
GC20,6,80.29008937867445,1356.6733333333334,1276.383243954659
GC20,8,38.03825918375764,1356.6733333333334,1318.6350741495758
GC20,10,25.26972515042213,1356.6733333333334,1331.4036081829113
GC20,12,18.274544943364052,1356.6733333333334,1338.3987883899692
GC20,14,16.25755748875331,1356.6733333333334,1340.4157758445801
GC20,16,14.3650797102182,1356.6733333333334,1342.3082536231152
GC20,18,12.581460078048337,1356.6733333333334,1344.091873255285
GD02,2,2217.6778160760423,403.3333333333333,1814.344482742709
GD02,4,453.4625314952915,403.3333333333333,50.129198161958186
GD02,6,137.19973473977745,403.3333333333333,266.13359859355586
GD02,8,69.90896440349017,403.3333333333333,333.4243689298431
GD02,10,49.45360732549062,403.3333333333333,353.8797260078427
GD02,12,37.74572841116075,403.3333333333333,365.58760492217255
GD02,14,32.51511497750662,403.3333333333333,370.8182183558267
GD02,16,28.7301594204364,403.3333333333333,374.6031739128969
GD02,18,25.162920156096675,403.3333333333333,378.17041317723664
GD03,2,1543.6054931312385,166.66833333333332,1376.9371597979052
GD03,4,281.5500513639163,166.66833333333332,114.88171803058296
GD03,6,91.07209198964448,166.66833333333332,75.59624134368885
GD03,8,43.07896890318328,166.66833333333332,123.58936443015004
GD03,10,26.477912689945878,166.66833333333332,140.19042064338745
GD03,12,18.274544943364052,166.66833333333332,148.39378838996927
GD03,14,16.25755748875331,166.66833333333332,150.41077584458
GD03,16,14.3650797102182,166.66833333333332,152.30325362311513
GD03,18,12.581460078048337,166.66833333333332,154.08687325528498
GD04,2,2154.1064221193847,212.12333333333333,1941.9830887860512
GD04,4,458.930224379803,212.12333333333333,246.80689104646967
GD04,6,166.270322979863,212.12333333333333,45.853010353470324
GD04,8,93.66827840220343,212.12333333333333,118.45505493112991
GD04,10,68.56005021412389,212.12333333333333,143.56328311920944
GD04,12,54.82363483009216,212.12333333333333,157.2996985032412
GD04,14,48.772672466259934,212.12333333333333,163.3506608670734
GD04,16,43.095239130654605,212.12333333333333,169.02809420267874
GD04,18,37.74438023414501,212.12333333333333,174.37895309918832
GD07,2,1465.6416451866628,623.3333333333334,842.3083118533294
GD07,4,264.64107623790403,623.3333333333334,358.69225709542934
GD07,6,69.93481951796245,623.3333333333334,553.398513815371
GD07,8,22.89593894094058,623.3333333333334,600.4373943923928
GD07,10,7.249125237142508,623.3333333333334,616.0842080961909
GD07,12,0.0,623.3333333333334,623.3333333333334
GD07,14,0.0,623.3333333333334,623.3333333333334
GD07,16,0.0,623.3333333333334,623.3333333333334
GD07,18,0.0,623.3333333333334,623.3333333333334
GD08,2,1464.5033925007135,623.3333333333334,841.1700591673801
GD08,4,279.50689110882263,623.3333333333334,343.82644222451074
GD08,6,73.68592225901305,623.3333333333334,549.6474110743203
GD08,8,22.89593894094058,623.3333333333334,600.4373943923928
GD08,10,7.249125237142508,623.3333333333334,616.0842080961909
GD08,12,0.0,623.3333333333334,623.3333333333334
GD08,14,0.0,623.3333333333334,623.3333333333334
GD08,16,0.0,623.3333333333334,623.3333333333334
GD08,18,0.0,623.3333333333334,623.3333333333334
GD10,2,1306.8332768059513,770.0066666666667,536.8266101392846
GD10,4,270.14230150573803,770.0066666666667,499.8643651609286
GD10,6,81.84737209370894,770.0066666666667,688.1592945729577
GD10,8,31.445028827668686,770.0066666666667,738.561637838998
GD10,10,13.904587725633196,770.0066666666667,756.1020789410335
GD10,12,3.886904891331824,770.0066666666667,766.1197617753348
GD10,14,2.4719774280490476,770.0066666666667,767.5346892386176
GD10,16,1.1815596408419005,770.0066666666667,768.8251070258248
GD10,18,0.0,770.0066666666667,770.0066666666667
GD24,2,1365.5926190506732,1136.6733333333332,228.91928571734002
GD24,4,312.1104257870529,1136.6733333333332,824.5629075462803
GD24,6,128.51682074401083,1136.6733333333332,1008.1565125893223
GD24,8,78.33860724233843,1136.6733333333332,1058.3347260909948
GD24,10,56.45976100413151,1136.6733333333332,1080.2135723292017
GD24,12,43.5032877781013,1136.6733333333332,1093.1700455552318
GD24,14,39.29501251744202,1136.6733333333332,1097.3783208158911
GD24,16,35.335756608934,1136.6733333333332,1101.3375767243992
GD24,18,31.594216993156472,1136.6733333333332,1105.0791163401766
GD25,2,1179.8067066218402,460.60999999999996,719.1967066218403
GD25,4,237.84196217816032,460.60999999999996,222.76803782183964
GD25,6,84.92662668965608,460.60999999999996,375.6833733103439
GD25,8,43.22079903886674,460.60999999999996,417.3892009611332
GD25,10,27.686100229469634,460.60999999999996,432.92389977053034
GD25,12,18.274544943364052,460.60999999999996,442.3354550566359
GD25,14,16.25755748875331,460.60999999999996,444.35244251124664
GD25,16,14.3650797102182,460.60999999999996,446.24492028978176
GD25,18,12.581460078048337,460.60999999999996,448.0285399219516
GNK01,2,886.6470888096378,3832.021182795699,2945.3740939860613
GNK01,4,531.0376536474826,3832.021182795699,3300.983529148217
GNK01,6,452.1576679705919,3832.021182795699,3379.8635148251074
GNK01,8,413.86757859191744,3832.021182795699,3418.1536042037815
GNK01,10,381.80917545126636,3832.021182795699,3450.212007344433
GNK01,12,356.92328492494914,3832.021182795699,3475.09789787075
GNK01,14,339.2418728510694,3832.021182795699,3492.77930994463
GNK01,16,322.5565381857946,3832.021182795699,3509.4646446099046
GNK01,18,307.82132328738896,3832.021182795699,3524.19985950831
GPS01,2,353.3440132536283,702.0901875,348.74617424637165
GPS01,4,108.95958368017239,702.0901875,593.1306038198276
GPS01,6,57.53163503061984,702.0901875,644.5585524693802
GPS01,8,50.04021961229205,702.0901875,652.0499678877079
GPS01,10,43.42667503568731,702.0901875,658.6635124643126
GPS01,12,39.612359947967775,702.0901875,662.4778275520322
GPS01,14,37.15167499412432,702.0901875,664.9385125058757
GPS01,16,34.8154997163565,702.0901875,667.2746877836435
GPS01,18,32.58818258495393,702.0901875,669.502004915046
GTW01,2,3901.8523563432996,259.08666666666664,3642.765689676633
GTW01,4,783.2143560212245,259.08666666666664,524.1276893545578
GTW01,6,286.7828207117698,259.08666666666664,27.69615404510313
GTW01,8,149.6623971166002,259.08666666666664,109.42426955006644
GTW01,10,96.93470120873114,259.08666666666664,162.1519654579355
GTW01,12,64.32584031219335,259.08666666666664,194.7608263544733
GTW01,14,54.33701069319709,259.08666666666664,204.74965597346954
GTW01,16,45.095239130654605,259.08666666666664,213.99142753601205
GTW01,18,38.66512563819788,259.08666666666664,220.42154102846877
HBD02N,1,88752.14764940688,5134.78,83617.36764940688
HBD02N,2,80924.04476598371,5134.78,75789.26476598371
HBD02N,3,74725.1369091275,5134.78,69590.3569091275
HBD02N,4,69798.37049846543,5134.78,64663.59049846543
HBD02N,5,65516.97076036472,5134.78,60382.19076036472
HBD02N,6,61640.72314604553,5134.78,56505.94314604553
HBD02N,7,58925.82427617606,5134.78,53791.044276176064
HBD02N,8,56388.680129591536,5134.78,51253.90012959154
HBD02N,9,54018.933430681405,5134.78,48884.15343068141
HC07,1,5048.233921224854,427.06666666666666,4621.167254558188
HC07,2,2782.2423598243618,427.06666666666666,2355.175693157695
HC07,3,1616.2355139107883,427.06666666666666,1189.1688472441217
HC07,4,1158.8410046813083,427.06666666666666,731.7743380146417
HC07,5,852.1367318027078,427.06666666666666,425.07006513604114
HC07,6,590.8222316755483,427.06666666666666,163.75556500888166
HC07,7,506.91614044732614,427.06666666666666,79.84947378065948
HC07,8,429.58483293295023,427.06666666666666,2.518166266283572
HC07,9,359.6372256360009,427.06666666666666,67.42944103066577
HC08,1,4190.793635867742,423.18666666666667,3767.606969201075
HC08,2,2291.6801128217694,423.18666666666667,1868.4934461551027
HC08,3,1305.6629844411432,423.18666666666667,882.4763177744765
HC08,4,918.5994418225599,423.18666666666667,495.41277515589326
HC08,5,655.4499745870166,423.18666666666667,232.26330792034997
HC08,6,429.6437492024316,423.18666666666667,6.4570825357649255
HC08,7,354.7608515367898,423.18666666666667,68.42581512987687
HC08,8,286.01695371872984,423.18666666666667,137.16971294793683
HC08,9,226.97388909568573,423.18666666666667,196.21277757098093
HCT02,12,2172.6281871959523,379.5,1793.1281871959523
HCT02,24,1672.9418089805529,379.5,1293.4418089805529
HCT02,36,1541.4841373828835,379.5,1161.9841373828835
HCT02,48,1467.2945393203686,379.5,1087.7945393203686
HCT02,60,1419.5619764919109,379.5,1040.0619764919109
HCT02,72,1374.97752093658,379.5,995.47752093658
HCT02,84,1333.0110320795911,379.5,953.5110320795911
HCT02,96,1293.2857173919638,379.5,913.7857173919638
HCT02,108,1255.519849338911,379.5,876.019849338911
HD122,6,494.62564767505586,488.0,6.625647675055859
HD122,12,37.77380978266365,488.0,450.22619021733635
HD122,18,15.50892798900679,488.0,472.4910720109932
HD122,24,3.674159687806643,488.0,484.32584031219335
HD122,30,0.0,488.0,488.0
HD122,36,0.0,488.0,488.0
HD122,42,0.0,488.0,488.0
HD122,48,0.0,488.0,488.0
HD122,54,0.0,488.0,488.0
HD127,6,343.3412116037915,273.9733333333333,69.36787827045822
HD127,12,37.15997951329507,273.9733333333333,236.81335382003823
HD127,18,11.757825247956188,273.9733333333333,262.2155080853771
HD127,24,3.674159687806643,273.9733333333333,270.29917364552665
HD127,30,0.0,273.9733333333333,273.9733333333333
HD127,36,0.0,273.9733333333333,273.9733333333333
HD127,42,0.0,273.9733333333333,273.9733333333333
HD127,48,0.0,273.9733333333333,273.9733333333333
HD127,54,0.0,273.9733333333333,273.9733333333333
HD130,6,922.1674018117691,247.91333333333333,674.2540684784358
HD130,12,201.21127488212437,247.91333333333333,46.702058451208956
HD130,18,173.4954829751956,247.91333333333333,74.41785035813771
HD130,24,149.32142934799094,247.91333333333333,98.59190398534238
HD130,30,127.78098824595546,247.91333333333333,120.13234508737787
HD130,36,111.48876046829002,247.91333333333333,136.4245728650433
HD130,42,99.69375087530989,247.91333333333333,148.21958245802344
HD130,48,88.6457993387835,247.91333333333333,159.2675339945498
HD130,54,78.25099668044862,247.91333333333333,169.6623366528847
HDU02,12,735.2903721913484,312.0233333333333,423.2670388580151
HDU02,24,200.06393813882983,312.0233333333333,111.95939519450349
HDU02,36,111.48876046829002,312.0233333333333,200.5345728650433
HDU02,48,88.6457993387835,312.0233333333333,223.37753399454982
HDU02,60,68.43645073444615,312.0233333333333,243.58688259888714
HDU02,72,50.32584031219335,312.0233333333333,261.69749302113996
HDU02,84,40.33701069319709,312.0233333333333,271.6863226401362
HDU02,96,31.09523913065459,312.0233333333333,280.9280942026787
HDU02,108,22.50661644630361,312.0233333333333,289.5167168870297
HDWP03,6,317.4904587678839,253.83333333333334,63.65712543455058
HDWP03,12,97.98655498618882,253.83333333333334,155.84677834714452
HDWP03,18,66.99768845729682,253.83333333333334,186.83564487603653
HDWP03,24,44.32289966939175,253.83333333333334,209.5104336639416
HDWP03,30,34.21822536722308,253.83333333333334,219.61510796611026
HDWP03,36,25.162920156096675,253.83333333333334,228.67041317723667
HDWP03,42,20.168505346598543,253.83333333333334,233.6648279867348
HDWP03,48,15.547619565327295,253.83333333333334,238.28571376800605
HDWP03,54,11.253308223151805,253.83333333333334,242.58002511018154
HH01,12,5556.094475817542,533.1733333333333,5022.921142484209
HH01,24,3303.425087908389,533.1733333333333,2770.2517545750557
HH01,36,2470.6554552249772,533.1733333333333,1937.482121891644
HH01,48,2128.1161137064532,533.1733333333333,1594.94278037312
HH01,60,1894.4371577427344,533.1733333333333,1361.263824409401
HH01,72,1719.539285307287,533.1733333333333,1186.3659519739535
HH01,84,1575.9879998105214,533.1733333333333,1042.814666477188
HH01,96,1440.6543529347475,533.1733333333333,907.4810196014142
HH01,108,1312.5053437190797,533.1733333333333,779.3320103857465
HH06J,1,2005.1945752027386,155.84666666666666,1849.347908536072
HH06J,2,1479.9425647079488,155.84666666666666,1324.0958980412822
HH06J,3,1322.8706860551629,155.84666666666666,1167.0240193884963
HH06J,4,1228.296949711034,155.84666666666666,1072.4502830443673
HH06J,5,1189.7068399355244,155.84666666666666,1033.8601732688578
HH06J,6,1159.0762695926305,155.84666666666666,1003.2296029259638
HH06J,7,1139.4929042122737,155.84666666666666,983.646237545607
HH06J,8,1121.0923807546355,155.84666666666666,965.2457140879688
HH06J,9,1109.1222826672029,155.84666666666666,953.2756160005362
HH13,6,271.52661082330815,327.5133333333333,55.986722510025174
HH13,12,113.87345987752066,327.5133333333333,213.63987345581268
HH13,18,84.65840313129229,327.5133333333333,242.85493020204103
HH13,24,59.87051923471905,327.5133333333333,267.6428140986143
HH13,30,41.46735060436559,327.5133333333333,286.0459827289677
HH13,36,25.162920156096675,327.5133333333333,302.35041317723665
HH13,42,20.168505346598543,327.5133333333333,307.3448279867348
HH13,48,15.547619565327295,327.5133333333333,311.965713768006
HH13,54,11.253308223151805,327.5133333333333,316.2600251101815
HH17,6,282.547006322218,215.74666666666667,66.80033965555134
HH17,12,64.099650094857,215.74666666666667,151.64701657180967
HH17,18,31.336973783301346,215.74666666666667,184.40969288336532
HH17,24,7.773809782663648,215.74666666666667,207.97285688400302
HH17,30,3.624562618571254,215.74666666666667,212.12210404809542
HH17,36,0.0,215.74666666666667,215.74666666666667
HH17,42,0.0,215.74666666666667,215.74666666666667
HH17,48,0.0,215.74666666666667,215.74666666666667
HH17,54,0.0,215.74666666666667,215.74666666666667
HH26,6,313.1902661401052,210.63333333333333,102.5569328067719
HH26,12,126.48729014688922,210.63333333333333,84.1460431864441
HH26,18,97.57914853534515,210.63333333333333,113.05418479798817
HH26,24,73.09817977345621,210.63333333333333,137.53515355987713
HH26,30,61.18732549730365,210.63333333333333,149.44600783602968
HH26,36,50.32584031219335,210.63333333333333,160.30749302113998
HH26,42,40.33701069319709,210.63333333333333,170.29632264013622
HH26,48,31.09523913065459,210.63333333333333,179.53809420267874
HH26,54,22.50661644630361,210.63333333333333,188.12671688702972
HH27,6,144.1509454636863,84.94,59.2109454636863
HH27,12,54.5490898867281,84.94,30.3909101132719
HH27,18,43.162920156096675,84.94,41.77707984390332
HH27,24,36.549089886728105,84.94,48.39091011327189
HH27,30,30.593662748651823,84.94,54.346337251348174
HH27,36,25.162920156096675,84.94,59.77707984390332
HH27,42,20.168505346598543,84.94,64.77149465340145
HH27,48,15.547619565327295,84.94,69.3923804346727
HH27,54,11.253308223151805,84.94,73.68669177684819
HH54,6,539.9928922281783,527.2366666666667,12.756225561511656
HH54,12,152.26109992955287,527.2366666666667,374.9755667371138
HH54,18,95.42736185035648,527.2366666666667,431.8093048163102
HH54,24,61.22471989593555,527.2366666666667,466.01194677073113
HH54,30,50.84550065040282,527.2366666666667,476.39116601626387
HH54,36,44.66512563819788,527.2366666666667,482.5715410284688
HH54,42,38.92107840904995,527.2366666666667,488.31558825761675
HH54,48,33.5505602081289,527.2366666666667,493.6861064585378
HH54,54,28.506616446303596,527.2366666666667,498.73005022036307
HJ07,6,642.2825804849474,290.73,351.5525804849474
HJ07,12,143.5989149341566,290.73,147.13108506584342
HJ07,18,117.24658571624622,290.73,173.4834142837538
HJ07,24,101.32436999079255,290.73,189.40563000920747
HJ07,30,93.56276287873239,290.73,197.16723712126765
HJ07,36,86.32584031219335,290.73,204.40415968780667
HJ07,42,79.52524552871134,290.73,211.20475447128868
HJ07,48,73.09817977345621,290.73,217.63182022654382
HJ07,54,66.99768845729682,290.73,223.7323115427032
HJ33,6,342.4234068425403,341.93333333333334,0.49007350920697945
HJ33,12,32.93672993876032,341.93333333333334,308.996603394573
HJ33,18,11.253308223151805,341.93333333333334,330.68002511018153
HJ33,24,0.0,341.93333333333334,341.93333333333334
HJ33,30,0.0,341.93333333333334,341.93333333333334
HJ33,36,0.0,341.93333333333334,341.93333333333334
HJ33,42,0.0,341.93333333333334,341.93333333333334
HJ33,48,0.0,341.93333333333334,341.93333333333334
HJ33,54,0.0,341.93333333333334,341.93333333333334
HM10,12,6264.095592541211,1550.4266666666665,4713.668925874545
HM10,24,771.8883190014956,1550.4266666666665,778.5383476651709
HM10,36,249.20745404052866,1550.4266666666665,1301.219212626138
HM10,48,144.24131767375223,1550.4266666666665,1406.1853489929142
HM10,60,98.37465099460726,1550.4266666666665,1452.0520156720593
HM10,72,64.05378005524469,1550.4266666666665,1486.3728866114218
HM10,84,45.976470722395135,1550.4266666666665,1504.4501959442714
HM10,96,29.393277502453145,1550.4266666666665,1521.0333891642133
HM10,108,14.116382038894187,1550.4266666666665,1536.3102846277723
HM25,12,1148.1850846460704,984.5366666666665,163.64841797940392
HM25,24,218.19047826130918,984.5366666666665,766.3461884053573
HM25,36,103.69642663002264,984.5366666666665,880.8402400366439
HM25,48,60.24719895935547,984.5366666666665,924.289467707311
HM25,60,41.938200260161125,984.5366666666665,942.5984664065054
HM25,72,32.02689002762234,984.5366666666665,952.5097766390442
HM25,84,22.988235361197567,984.5366666666665,961.548431305469
HM25,96,14.696638751226573,984.5366666666665,969.8400279154399
HM25,108,7.058191019447094,984.5366666666665,977.4784756472194
HM28,12,583.704902271003,322.5083333333333,261.19656893766967
HM28,24,136.6457993387835,322.5083333333333,185.86253399454984
HM28,36,63.68298161621146,322.5083333333333,258.82535171712186
HM28,48,22.89593894094058,322.5083333333333,299.61239439239273
HM28,60,7.249125237142508,322.5083333333333,315.25920809619083
HM28,72,0.0,322.5083333333333,322.5083333333333
HM28,84,0.0,322.5083333333333,322.5083333333333
HM28,96,0.0,322.5083333333333,322.5083333333333
HM28,108,0.0,322.5083333333333,322.5083333333333
HQ11,6,1231.798319243499,416.38000000000005,815.4183192434989
HQ11,12,405.57496554933584,416.38000000000005,10.805034450664209
HQ11,18,311.4160162580445,416.38000000000005,104.96398374195553
HQ11,24,239.1978298683132,416.38000000000005,177.18217013168686
HQ11,30,217.7191885061166,416.38000000000005,198.66081149388344
HQ11,36,197.81460078048337,416.38000000000005,218.56539921951668
HQ11,42,179.21899640402123,416.38000000000005,237.16100359597883
HQ11,48,161.7439791122397,416.38000000000005,254.63602088776034
HQ11,54,145.24868513774544,416.38000000000005,271.1313148622546
HQ202,6,554.979219236174,233.21333333333334,321.76588590284064
HQ202,12,267.1494751422855,233.21333333333334,33.93614180895216
HQ202,18,230.74206869144183,233.21333333333334,2.4712646418915085
HQ202,24,202.6487399815851,233.21333333333334,30.564593351748243
HQ202,30,187.12552575746477,233.21333333333334,46.08780757586857
HQ202,36,172.6516806243867,233.21333333333334,60.56165270894664
HQ202,42,159.05049105742268,233.21333333333334,74.16284227591066
HQ202,48,146.19635954691242,233.21333333333334,87.01697378642092
HQ202,54,133.99537691459363,233.21333333333334,99.2179564187397
HQ206,6,556.3275386117873,194.26,362.0675386117873
HQ206,12,373.92475524634995,194.26,179.66475524634996
HQ206,18,336.73534618453624,194.26,142.47534618453625
HQ206,24,303.97310997237764,194.26,109.71310997237765
HQ206,30,280.68828863619717,194.26,86.42828863619718
HQ206,36,258.97752093658005,194.26,64.71752093658006
HQ206,42,238.575736586134,194.26,44.31573658613402
HQ206,48,219.29453932036864,194.26,25.03453932036865
HQ206,54,200.99306537189045,194.26,6.733065371890461
HQ210,6,515.4904587678839,156.18,359.31045876788386
HQ210,12,305.5371151943177,156.18,149.35711519431771
HQ210,18,270.1538861064879,156.18,113.9738861064879
HQ210,24,239.1978298683132,156.18,83.01782986831319
HQ210,30,217.7191885061166,156.18,61.5391885061166
HQ210,36,197.81460078048337,156.18,41.63460078048337
HQ210,42,179.21899640402123,156.18,23.03899640402122
HQ210,48,161.7439791122397,156.18,5.563979112239707
HQ210,54,145.24868513774544,156.18,10.931314862254567
HQ26,6,555.6670519159849,386.2033333333334,169.4637185826515
HQ26,12,236.199300189714,386.2033333333334,150.00403314361938
HQ26,18,179.1650195775959,386.2033333333334,207.03831375573748
HQ26,24,137.87345987752065,386.2033333333334,248.32987345581273
HQ26,30,124.15642562738421,386.2033333333334,262.04690770594914
HQ26,36,111.48876046829002,386.2033333333334,274.71457286504335
HQ26,42,99.69375087530989,386.2033333333334,286.5095824580235
HQ26,48,88.6457993387835,386.2033333333334,297.5575339945499
HQ26,54,78.25099668044862,386.2033333333334,307.95233665288475
HQ31,6,186.25731806544889,202.17999999999998,15.922681934551093
HQ31,12,75.21127488212437,202.17999999999998,126.96872511787561
HQ31,18,50.66512563819788,202.17999999999998,151.5148743618021
HQ31,24,36.549089886728105,202.17999999999998,165.63091011327188
HQ31,30,30.593662748651823,202.17999999999998,171.58633725134814
HQ31,36,25.162920156096675,202.17999999999998,177.0170798439033
HQ31,42,20.168505346598543,202.17999999999998,182.01149465340143
HQ31,48,15.547619565327295,202.17999999999998,186.63238043467268
HQ31,54,11.253308223151805,202.17999999999998,190.92669177684817
HQ35,6,525.6052521761461,382.18666666666667,143.41858550947944
HQ35,12,141.48581982548842,382.18666666666667,240.70084684117825
HQ35,18,99.58587104225074,382.18666666666667,282.6007956244159
HQ35,24,70.77233946126285,382.18666666666667,311.4143272054038
HQ35,30,55.18732549730364,382.18666666666667,326.99934116936305
HQ35,36,41.17636516990785,382.18666666666667,341.0103014967588
HQ35,42,31.662623027197327,382.18666666666667,350.52404363946937
HQ35,48,22.89593894094058,382.18666666666667,359.2907277257261
HQ35,54,14.782403732875352,382.18666666666667,367.4042629337913
HQ74,6,221.69100130080562,216.3183333333333,5.372667967472324
