material,unit_qty,total_qty,order#,ip,mtrl_total_qty,cumsumqty,prop,cumsum_prop,orderlimit,unit_qty2,order#2,total_qty2,Var_qty
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,3,3.0,2.3010299956639813,6.903089986991944,53.096910013008056
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,3,3.0,2.322219294733919,6.966657884201757,56.03334211579824
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,6,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,6,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,6,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,6,6.0,8.23263881338977,49.39583288033862,13.604167119661383
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,6,6.0,5.204119982655925,31.22471989593555,16.77528010406445
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,6,6.0,1.6020599913279623,9.612359947967773,14.387640052032227
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,6,6.0,2.0,12.0,48.0
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,6,6.0,2.0211892990699383,12.12713579441963,50.87286420558037
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,9,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,9,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,9,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,9,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,9,9.0,4.4997549464332,40.4977945178988,7.502205482101203
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,9,9.0,1.4259687322722812,12.83371859045053,11.16628140954947
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,9,9.0,1.8239087409443189,16.41517866849887,43.58482133150113
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,9,9.0,1.845098040014257,16.605882360128312,46.39411763987169
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,12,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,12,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,12,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,12,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,12,12.0,4.0,48.0,0.0
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,12,12.0,1.3010299956639813,15.612359947967775,8.387640052032225
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,12,12.0,1.6989700043360187,20.387640052032225,39.612359947967775
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,12,12.0,1.7201593034059568,20.64191164087148,42.358088359128516
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,15,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,15,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,15,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,15,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,15,12.0,4.0,48.0,0.0
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,15,15.0,1.2041199826559248,18.06179973983887,5.938200260161128
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,15,15.0,1.6020599913279623,24.030899869919434,35.96910013008056
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,15,15.0,1.6232492903979006,24.348739355968508,38.651260644031495
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,18,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,18,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,18,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,18,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,18,12.0,4.0,48.0,0.0
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,18,18.0,1.1249387366083,20.2488972589494,3.7511027410506017
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,18,18.0,1.5228787452803376,27.411817415046077,32.58818258495393
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,18,18.0,1.5440680443502757,27.793224798304962,35.20677520169504
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,21,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,21,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,21,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,21,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,21,12.0,4.0,48.0,0.0
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,21,21.0,1.0579919469776868,22.217830886531424,1.7821691134685764
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,21,21.0,1.4559319556497243,30.57457106864421,29.42542893135579
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,21,21.0,1.4771212547196624,31.01954634911291,31.98045365088709
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,24,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,24,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,24,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,24,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,24,12.0,4.0,48.0,0.0
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,24,24.0,1.0,24.0,0.0
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,24,24.0,1.3979400086720377,33.55056020812891,26.449439791871093
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,24,24.0,1.4191293077419758,34.05910338580742,28.94089661419258
SUN09,1.0,8.0,8.0,3.0,5153.0,8.0,0.0015524936929943722,0.0015524936929943722,27,1.0,8.0,8.0,0.0
SUN09,3.0,4653.0,1551.0,3.0,5153.0,4661.0,0.9029691441878518,0.9045216378808462,27,3.0,1551.0,4653.0,0.0
SUN09,6.0,234.0,39.0,3.0,5153.0,4895.0,0.04541044052008539,0.9499320784009315,27,6.0,39.0,234.0,0.0
SUN09,9.0,63.0,7.0,3.0,5153.0,4958.0,0.012225887832330681,0.9621579662332622,27,9.0,7.0,63.0,0.0
SUN09,12.0,48.0,4.0,3.0,5153.0,5006.0,0.009314962157966233,0.9714729283912285,27,12.0,4.0,48.0,0.0
SUN09,24.0,24.0,1.0,3.0,5153.0,5030.0,0.004657481078983117,0.9761304094702116,27,24.0,1.0,24.0,0.0
SUN09,60.0,60.0,1.0,3.0,5153.0,5090.0,0.011643702697457792,0.9877741121676693,27,27.0,1.3467874862246563,36.36326212806572,23.63673787193428
SUN09,63.0,63.0,1.0,3.0,5153.0,5153.0,0.012225887832330681,1.0,27,27.0,1.3679767852945943,36.93537320295405,26.064626797045953
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,3,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,3,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,3,3.0,46.837079843903325,140.51123953170998,75.48876046829002
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,3,3.0,5.9084850188786495,17.725455056635948,18.274544943364052
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,3,3.0,11.214419939295736,33.643259817887206,50.356740182112794
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,3,3.0,3.806179973983887,11.41853992195166,36.58146007804834
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,6,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,6,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,6,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,6,6.0,4.704365036222725,28.226190217336352,7.773809782663648
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,6,6.0,9.107209969647869,54.64325981788721,29.356740182112787
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,6,6.0,3.2041199826559246,19.224719895935547,28.775280104064453
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,9,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,9,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,9,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,9,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,9,9.0,7.874571156258099,70.8711404063229,13.128859593677106
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,9,9.0,2.8519374645445623,25.66743718090106,22.33256281909894
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,12,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,12,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,12,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,12,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,12,12.0,7.0,84.0,0.0
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,12,12.0,2.6020599913279625,31.22471989593555,16.77528010406445
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,15,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,15,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,15,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,15,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,15,12.0,7.0,84.0,0.0
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,15,15.0,2.4082399653118496,36.12359947967774,11.876400520322257
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,18,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,18,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,18,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,18,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,18,12.0,7.0,84.0,0.0
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,18,18.0,2.2498774732166,40.4977945178988,7.502205482101203
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,21,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,21,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,21,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,21,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,21,12.0,7.0,84.0,0.0
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,21,21.0,2.1159838939553737,44.43566177306285,3.564338226937153
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,24,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,24,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,24,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,24,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,24,12.0,7.0,84.0,0.0
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,24,24.0,2.0,48.0,0.0
SUN11,1.0,3.0,3.0,3.0,4788.0,3.0,0.0006265664160401002,0.0006265664160401002,27,1.0,3.0,3.0,0.0
SUN11,3.0,4401.0,1467.0,3.0,4788.0,4404.0,0.9191729323308271,0.9197994987468672,27,3.0,1467.0,4401.0,0.0
SUN11,6.0,216.0,36.0,3.0,4788.0,4620.0,0.045112781954887216,0.9649122807017544,27,6.0,36.0,216.0,0.0
SUN11,9.0,36.0,4.0,3.0,4788.0,4656.0,0.007518796992481203,0.9724310776942355,27,9.0,4.0,36.0,0.0
SUN11,12.0,84.0,7.0,3.0,4788.0,4740.0,0.017543859649122806,0.9899749373433584,27,12.0,7.0,84.0,0.0
SUN11,24.0,48.0,2.0,3.0,4788.0,4788.0,0.010025062656641603,1.0,27,24.0,2.0,48.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,3,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,3,3.0,19.51544993495972,58.546349804879156,31.453650195120844
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,3,3.0,1.4771212547196624,4.431363764158987,4.568636235841013
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,6,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,6,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,6,6.0,1.1760912590556813,7.056547554334088,1.943452445665912
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,9,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,9,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,9,9.0,1.0,9.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,12,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,12,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,12,9.0,1.0,9.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,15,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,15,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,15,9.0,1.0,9.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,18,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,18,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,18,9.0,1.0,9.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,21,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,21,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,21,9.0,1.0,9.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,24,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,24,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,24,9.0,1.0,9.0,0.0
SUN30V1,3.0,2196.0,732.0,3.0,2295.0,2196.0,0.9568627450980393,0.9568627450980393,27,3.0,732.0,2196.0,0.0
SUN30V1,6.0,90.0,15.0,3.0,2295.0,2286.0,0.0392156862745098,0.996078431372549,27,6.0,15.0,90.0,0.0
SUN30V1,9.0,9.0,1.0,3.0,2295.0,2295.0,0.00392156862745098,1.0,27,9.0,1.0,9.0,0.0
SUN32,1.0,10.0,10.0,3.0,3504.0,10.0,0.0028538812785388126,0.0028538812785388126,3,1.0,10.0,10.0,0.0
SUN32,2.0,2.0,1.0,3.0,3504.0,12.0,0.0005707762557077625,0.003424657534246575,3,2.0,1.0,2.0,0.0
SUN32,3.0,3006.0,1002.0,3.0,3504.0,3018.0,0.8578767123287672,0.8613013698630136,3,3.0,1002.0,3006.0,0.0
SUN32,4.0,4.0,1.0,3.0,3504.0,3022.0,0.001141552511415525,0.8624429223744292,3,3.0,1.1249387366083,3.3748162098248997,0.6251837901751003
SUN32,6.0,210.0,35.0,3.0,3504.0,3232.0,0.059931506849315065,0.9223744292237442,3,3.0,45.536049848239344,136.60814954471803,73.39185045528197
SUN32,9.0,9.0,1.0,3.0,3504.0,3241.0,0.0025684931506849314,0.9249429223744292,3,3.0,1.4771212547196624,4.431363764158987,4.568636235841013
SUN32,11.0,11.0,1.0,3.0,3504.0,3252.0,0.003139269406392694,0.928082191780822,3,3.0,1.5642714304385625,4.692814291315687,6.307185708684313
SUN32,12.0,36.0,3.0,3.0,3504.0,3288.0,0.010273972602739725,0.9383561643835616,3,3.0,4.806179973983887,14.418539921951659,21.58146007804834
SUN32,24.0,24.0,1.0,3.0,3504.0,3312.0,0.00684931506849315,0.9452054794520548,3,3.0,1.9030899869919435,5.70926996097583,18.29073003902417
SUN32,42.0,42.0,1.0,3.0,3504.0,3354.0,0.011986301369863013,0.9571917808219178,3,3.0,2.146128035678238,6.4383841070347145,35.561615892965285
SUN32,45.0,90.0,2.0,3.0,3504.0,3444.0,0.025684931506849314,0.9828767123287672,3,3.0,4.352182518111363,13.056547554334088,76.94345244566591
SUN32,60.0,60.0,1.0,3.0,3504.0,3504.0,0.017123287671232876,1.0,3,3.0,2.3010299956639813,6.903089986991944,53.096910013008056
SUN32,1.0,10.0,10.0,3.0,3504.0,10.0,0.0028538812785388126,0.0028538812785388126,6,1.0,10.0,10.0,0.0
SUN32,2.0,2.0,1.0,3.0,3504.0,12.0,0.0005707762557077625,0.003424657534246575,6,2.0,1.0,2.0,0.0
SUN32,3.0,3006.0,1002.0,3.0,3504.0,3018.0,0.8578767123287672,0.8613013698630136,6,3.0,1002.0,3006.0,0.0
SUN32,4.0,4.0,1.0,3.0,3504.0,3022.0,0.001141552511415525,0.8624429223744292,6,4.0,1.0,4.0,0.0
SUN32,6.0,210.0,35.0,3.0,3504.0,3232.0,0.059931506849315065,0.9223744292237442,6,6.0,35.0,210.0,0.0
SUN32,9.0,9.0,1.0,3.0,3504.0,3241.0,0.0025684931506849314,0.9249429223744292,6,6.0,1.1760912590556813,7.056547554334088,1.943452445665912
SUN32,11.0,11.0,1.0,3.0,3504.0,3252.0,0.003139269406392694,0.928082191780822,6,6.0,1.2632414347745813,7.579448608647487,3.4205513913525127
SUN32,12.0,36.0,3.0,3.0,3504.0,3288.0,0.010273972602739725,0.9383561643835616,6,6.0,3.9030899869919438,23.418539921951663,12.581460078048337
SUN32,24.0,24.0,1.0,3.0,3504.0,3312.0,0.00684931506849315,0.9452054794520548,6,6.0,1.6020599913279623,9.612359947967773,14.387640052032227
SUN32,42.0,42.0,1.0,3.0,3504.0,3354.0,0.011986301369863013,0.9571917808219178,6,6.0,1.845098040014257,11.070588240085542,30.92941175991446
SUN32,45.0,90.0,2.0,3.0,3504.0,3444.0,0.025684931506849314,0.9828767123287672,6,6.0,3.7501225267834,22.5007351607004,67.4992648392996
SUN32,60.0,60.0,1.0,3.0,3504.0,3504.0,0.017123287671232876,1.0,6,6.0,2.0,12.0,48.0
SUN32,1.0,10.0,10.0,3.0,3504.0,10.0,0.0028538812785388126,0.0028538812785388126,9,1.0,10.0,10.0,0.0
SUN32,2.0,2.0,1.0,3.0,3504.0,12.0,0.0005707762557077625,0.003424657534246575,9,2.0,1.0,2.0,0.0
SUN32,3.0,3006.0,1002.0,3.0,3504.0,3018.0,0.8578767123287672,0.8613013698630136,9,3.0,1002.0,3006.0,0.0
SUN32,4.0,4.0,1.0,3.0,3504.0,3022.0,0.001141552511415525,0.8624429223744292,9,4.0,1.0,4.0,0.0
SUN32,6.0,210.0,35.0,3.0,3504.0,3232.0,0.059931506849315065,0.9223744292237442,9,6.0,35.0,210.0,0.0
SUN32,9.0,9.0,1.0,3.0,3504.0,3241.0,0.0025684931506849314,0.9249429223744292,9,9.0,1.0,9.0,0.0
SUN32,11.0,11.0,1.0,3.0,3504.0,3252.0,0.003139269406392694,0.928082191780822,9,9.0,1.0871501757189002,9.784351581470101,1.2156484185298986
SUN32,12.0,36.0,3.0,3.0,3504.0,3288.0,0.010273972602739725,0.9383561643835616,9,9.0,3.3748162098248997,30.373345888424097,5.626654111575903
SUN32,24.0,24.0,1.0,3.0,3504.0,3312.0,0.00684931506849315,0.9452054794520548,9,9.0,1.4259687322722812,12.83371859045053,11.16628140954947
SUN32,42.0,42.0,1.0,3.0,3504.0,3354.0,0.011986301369863013,0.9571917808219178,9,9.0,1.6690067809585756,15.02106102862718,26.97893897137282
SUN32,45.0,90.0,2.0,3.0,3504.0,3444.0,0.025684931506849314,0.9828767123287672,9,9.0,3.3979400086720375,30.581460078048337,59.41853992195166
SUN32,60.0,60.0,1.0,3.0,3504.0,3504.0,0.017123287671232876,1.0,9,9.0,1.8239087409443189,16.41517866849887,43.58482133150113
SUN32,1.0,10.0,10.0,3.0,3504.0,10.0,0.0028538812785388126,0.0028538812785388126,12,1.0,10.0,10.0,0.0
SUN32,2.0,2.0,1.0,3.0,3504.0,12.0,0.0005707762557077625,0.003424657534246575,12,2.0,1.0,2.0,0.0
SUN32,3.0,3006.0,1002.0,3.0,3504.0,3018.0,0.8578767123287672,0.8613013698630136,12,3.0,1002.0,3006.0,0.0
SUN32,4.0,4.0,1.0,3.0,3504.0,3022.0,0.001141552511415525,0.8624429223744292,12,4.0,1.0,4.0,0.0
SUN32,6.0,210.0,35.0,3.0,3504.0,3232.0,0.059931506849315065,0.9223744292237442,12,6.0,35.0,210.0,0.0
SUN32,9.0,9.0,1.0,3.0,3504.0,3241.0,0.0025684931506849314,0.9249429223744292,12,9.0,1.0,9.0,0.0
SUN32,11.0,11.0,1.0,3.0,3504.0,3252.0,0.003139269406392694,0.928082191780822,12,11.0,1.0,11.0,0.0
SUN32,12.0,36.0,3.0,3.0,3504.0,3288.0,0.010273972602739725,0.9383561643835616,12,12.0,3.0,36.0,0.0
SUN32,24.0,24.0,1.0,3.0,3504.0,3312.0,0.00684931506849315,0.9452054794520548,12,12.0,1.3010299956639813,15.612359947967775,8.387640052032225
SUN32,42.0,42.0,1.0,3.0,3504.0,3354.0,0.011986301369863013,0.9571917808219178,12,12.0,1.5440680443502757,18.528816532203308,23.471183467796692
SUN32,45.0,90.0,2.0,3.0,3504.0,3444.0,0.025684931506849314,0.9828767123287672,12,12.0,3.1480625354554377,37.77675042546525,52.22324957453475
